Course Code,Course Name,Learner ID,Department,Assigned On,Started,Completion Status,Progress %,Score,Assessment Passed,Completed On,Due Date
code-of-conduct-2026,Code of Conduct Refresh,L00249,Operations,02/02/2026,1,Completed,100%,73.3,Yes,26/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00250,Marketing,02/02/2026,1,Completed,100%,72.2,Yes,26/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00251,Manufacturing,02/02/2026,1,Completed,100%,86.5,Yes,29/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00252,Sales,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00253,Operations,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00254,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00255,Finance,02/02/2026,1,Completed,100%,91.4,Yes,30/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00256,Manufacturing,02/02/2026,1,In Progress,85%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00257,Manufacturing,02/02/2026,1,In Progress,85%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00258,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00259,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00260,Marketing,02/02/2026,1,Completed,100%,98.3,Yes,19/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00261,Sales,02/02/2026,1,Completed,100%,80.5,Yes,26/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00262,Marketing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00263,HR,02/02/2026,1,Completed,100%,68.0,No,30/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00264,Marketing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00265,Technology,02/02/2026,1,Completed,100%,85.6,Yes,29/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00266,Manufacturing,02/02/2026,1,Completed,100%,90.6,Yes,19/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00267,Sales,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00268,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00269,HR,02/02/2026,1,Completed,100%,79.7,Yes,26/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00270,Technology,02/02/2026,1,Completed,100%,77.9,Yes,31/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00271,Technology,02/02/2026,1,Completed,100%,88.3,Yes,26/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00272,Finance,02/02/2026,1,Completed,100%,81.7,Yes,30/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00273,Technology,02/02/2026,1,Completed,100%,95.2,Yes,30/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00274,Sales,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00275,Technology,02/02/2026,1,Completed,100%,70.3,Yes,31/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00276,Manufacturing,02/02/2026,1,In Progress,70%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00277,Legal,02/02/2026,1,Completed,100%,81.9,Yes,29/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00278,Marketing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00279,Finance,02/02/2026,1,Completed,100%,81.0,Yes,31/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00280,Marketing,02/02/2026,1,Completed,100%,74.0,Yes,31/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00281,Legal,02/02/2026,1,Completed,100%,86.7,Yes,26/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00282,HR,02/02/2026,1,Completed,100%,91.5,Yes,19/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00283,Technology,02/02/2026,1,Completed,100%,94.4,Yes,30/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00284,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00285,Manufacturing,02/02/2026,1,In Progress,25%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00286,HR,02/02/2026,1,Completed,100%,95.8,Yes,26/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00287,Operations,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00288,Sales,02/02/2026,1,In Progress,70%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00289,Operations,02/02/2026,1,Completed,100%,81.3,Yes,31/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00290,Manufacturing,02/02/2026,1,Completed,100%,90.1,Yes,30/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00291,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00292,Technology,02/02/2026,1,Completed,100%,78.8,Yes,29/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00293,Operations,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00294,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00295,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00296,Manufacturing,02/02/2026,1,Completed,100%,88.4,Yes,31/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00297,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00298,Manufacturing,02/02/2026,1,In Progress,70%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00299,Marketing,02/02/2026,1,Completed,100%,82.2,Yes,31/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00300,Operations,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00301,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00302,Finance,02/02/2026,1,Completed,100%,99.7,Yes,31/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00303,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00304,Finance,02/02/2026,1,Completed,100%,77.9,Yes,06/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00305,HR,02/02/2026,1,Completed,100%,92.4,Yes,19/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00306,Finance,02/02/2026,1,Completed,100%,84.9,Yes,30/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00307,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00308,HR,02/02/2026,1,Completed,100%,71.3,Yes,26/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00309,Manufacturing,02/02/2026,1,In Progress,55%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00310,Finance,02/02/2026,1,Completed,100%,83.0,Yes,31/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00311,Technology,02/02/2026,1,Completed,100%,76.6,Yes,19/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00312,Finance,02/02/2026,1,Completed,100%,93.0,Yes,31/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00313,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00314,Technology,02/02/2026,1,Completed,100%,85.0,Yes,29/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00315,Legal,02/02/2026,1,Completed,100%,87.8,Yes,19/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00316,Sales,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00317,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00318,Finance,02/02/2026,1,Completed,100%,76.3,Yes,31/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00319,Finance,02/02/2026,1,In Progress,70%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00320,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00321,Marketing,02/02/2026,1,In Progress,40%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00322,Marketing,02/02/2026,1,Completed,100%,86.1,Yes,26/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00323,Operations,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00324,Finance,02/02/2026,1,Completed,100%,69.6,No,30/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00325,HR,02/02/2026,1,Completed,100%,59.6,No,26/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00326,Technology,02/02/2026,1,Completed,100%,62.3,No,26/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00327,Technology,02/02/2026,1,Completed,100%,65.0,No,26/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00328,Technology,02/02/2026,1,Completed,100%,83.5,Yes,26/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00329,Legal,02/02/2026,1,Completed,100%,67.4,No,19/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00330,Manufacturing,02/02/2026,1,In Progress,85%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00331,Technology,02/02/2026,1,Completed,100%,100.0,Yes,19/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00332,Finance,02/02/2026,1,In Progress,85%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00333,Marketing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00334,Finance,02/02/2026,1,Completed,100%,71.3,Yes,30/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00335,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00336,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00337,Finance,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00338,Sales,02/02/2026,1,Completed,100%,91.3,Yes,31/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00339,Operations,02/02/2026,1,Completed,100%,81.2,Yes,19/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00340,Finance,02/02/2026,1,Completed,100%,90.1,Yes,30/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00341,Sales,02/02/2026,1,In Progress,85%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00342,Sales,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00343,Manufacturing,02/02/2026,1,In Progress,70%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00344,Marketing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00345,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00346,Operations,02/02/2026,1,Completed,100%,83.2,Yes,06/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00347,Marketing,02/02/2026,1,Completed,100%,70.8,Yes,31/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00348,Operations,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00349,Sales,02/02/2026,1,Completed,100%,86.9,Yes,26/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00350,Marketing,02/02/2026,1,Completed,100%,86.0,Yes,06/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00351,Operations,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00352,Operations,02/02/2026,1,Completed,100%,89.3,Yes,29/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00353,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00354,Marketing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00355,Legal,02/02/2026,1,Completed,100%,84.0,Yes,31/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00356,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00357,Technology,02/02/2026,1,Completed,100%,90.9,Yes,29/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00358,Finance,02/02/2026,1,Completed,100%,89.3,Yes,30/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00359,Finance,02/02/2026,1,Completed,100%,85.1,Yes,06/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00360,Operations,02/02/2026,1,In Progress,85%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00361,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00362,Technology,02/02/2026,1,Completed,100%,89.5,Yes,06/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00363,Manufacturing,02/02/2026,1,In Progress,40%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00364,Technology,02/02/2026,1,Completed,100%,100.0,Yes,19/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00365,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00366,Sales,02/02/2026,1,Completed,100%,81.2,Yes,31/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00367,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00368,Marketing,02/02/2026,1,In Progress,40%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00369,Operations,02/02/2026,1,Completed,100%,78.9,Yes,19/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00370,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00371,HR,02/02/2026,1,Completed,100%,84.0,Yes,19/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00372,Operations,02/02/2026,1,In Progress,85%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00373,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00374,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00375,Operations,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00376,Sales,02/02/2026,1,In Progress,70%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00377,Manufacturing,02/02/2026,1,Completed,100%,86.8,Yes,31/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00378,Operations,02/02/2026,1,In Progress,70%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00379,Operations,02/02/2026,1,Completed,100%,77.8,Yes,31/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00380,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00381,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00382,Sales,02/02/2026,1,Completed,100%,95.3,Yes,30/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00383,Operations,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00384,Manufacturing,02/02/2026,1,Completed,100%,100.0,Yes,31/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00385,Sales,02/02/2026,1,In Progress,70%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00386,Sales,02/02/2026,1,Completed,100%,84.1,Yes,30/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00387,Sales,02/02/2026,1,Completed,100%,98.0,Yes,31/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00388,Operations,02/02/2026,1,In Progress,70%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00389,Finance,02/02/2026,1,Completed,100%,88.1,Yes,31/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00390,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00391,Sales,02/02/2026,1,Completed,100%,80.1,Yes,19/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00392,Sales,02/02/2026,1,Completed,100%,74.9,Yes,06/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00393,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00394,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00395,Technology,02/02/2026,1,Completed,100%,77.7,Yes,30/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00396,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00397,Operations,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00398,Operations,02/02/2026,1,Completed,100%,67.6,No,19/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00399,Technology,02/02/2026,1,Completed,100%,80.1,Yes,19/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00400,Operations,02/02/2026,1,Completed,100%,72.7,Yes,29/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00401,Legal,02/02/2026,1,Completed,100%,84.7,Yes,29/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00402,Finance,02/02/2026,1,Completed,100%,86.3,Yes,30/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00403,Operations,02/02/2026,1,Completed,100%,84.0,Yes,06/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00404,Operations,02/02/2026,1,Completed,100%,88.4,Yes,26/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00405,Operations,02/02/2026,1,Completed,100%,84.5,Yes,19/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00406,Manufacturing,02/02/2026,1,In Progress,70%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00407,Manufacturing,02/02/2026,1,Completed,100%,83.4,Yes,06/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00408,Technology,02/02/2026,1,Completed,100%,86.6,Yes,26/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00409,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00410,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00411,Operations,02/02/2026,1,Completed,100%,89.5,Yes,31/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00412,Sales,02/02/2026,1,In Progress,25%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00413,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00414,Manufacturing,02/02/2026,1,In Progress,40%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00415,HR,02/02/2026,1,In Progress,25%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00416,Operations,02/02/2026,1,Completed,100%,78.1,Yes,06/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00417,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00418,Manufacturing,02/02/2026,1,Completed,100%,79.2,Yes,30/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00419,Legal,02/02/2026,1,Completed,100%,88.6,Yes,26/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00420,Technology,02/02/2026,1,Completed,100%,86.7,Yes,31/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00421,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00422,Technology,02/02/2026,1,Completed,100%,87.4,Yes,29/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00423,Finance,02/02/2026,1,Completed,100%,71.5,Yes,19/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00424,Marketing,02/02/2026,1,Completed,100%,100.0,Yes,19/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00425,Manufacturing,02/02/2026,1,Completed,100%,68.8,No,19/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00426,Sales,02/02/2026,1,In Progress,40%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00427,Operations,02/02/2026,1,Completed,100%,79.2,Yes,31/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00428,Technology,02/02/2026,1,Completed,100%,85.7,Yes,31/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00429,Technology,02/02/2026,1,Completed,100%,82.1,Yes,29/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L00430,Technology,02/02/2026,1,Completed,100%,63.2,No,26/03/2026,31/03/2026
